PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
826501,1,2,5060,3,18.0,1,0.0,0.0,0.0,0.0,0.0,0
826601,1,2,5061,3,10.0,1,0.0,0.0,0.0,0.0,0.0,1
826701,3,1,2025,3,29.0,1,304.0,0.0,48.0,946.0,0.0,0
826702,3,2,3195,3,25.0,1,0.0,0.0,0.0,0.0,0.0,1
826801,2,2,484,3,40.0,1,0.0,0.0,0.0,0.0,0.0,1
826802,2,1,484,3,19.0,1,0.0,3.0,0.0,918.0,2346.0,0
827001,3,1,3197,3,38.0,1,86.0,1144.0,783.0,0.0,0.0,1
827101,1,1,3029,3,19.0,1,29.0,2633.0,0.0,0.0,124.0,1
827201,3,1,3030,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1
827202,3,2,3030,3,4.0,1,0.0,0.0,0.0,0.0,0.0,1
827203,3,2,3030,3,29.0,1,0.0,0.0,0.0,0.0,0.0,1
827301,1,1,5062,3,46.0,1,0.0,0.0,0.0,369.0,515.0,0
827501,3,2,3031,3,32.0,1,0.0,0.0,0.0,0.0,0.0,1
827601,2,0,868,3,26.0,1,0.0,0.0,0.0,0.0,0.0,1
827602,2,2,868,3,23.0,1,0.0,0.0,0.0,0.0,0.0,1
827701,1,2,5064,1,32.0,1,0.0,0.0,0.0,0.0,0.0,1
827901,1,1,5065,3,31.0,1,0.0,4334.0,55.0,56.0,0.0,1
828001,1,1,3198,3,34.0,1,0.0,0.0,880.0,22.0,0.0,1
828101,0,1,3199,3,45.0,1,0.0,1.0,233.0,453.0,17.0,0
828201,1,1,5049,3,61.0,1,67.0,0.0,654.0,0.0,86.0,0
828701,3,1,2039,3,21.0,1,1242.0,0.0,654.0,0.0,0.0,0
828801,3,1,1269,3,27.0,1,1852.0,0.0,870.0,0.0,7.0,0
828802,3,1,3201,3,15.0,1,1150.0,0.0,175.0,1.0,11.0,0
828901,1,2,5069,3,14.0,1,0.0,0.0,0.0,0.0,0.0,0
829101,1,2,5052,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1
829201,2,2,919,3,39.0,1,0.0,0.0,0.0,0.0,0.0,1
829401,3,2,2041,3,62.0,1,0.0,0.0,0.0,0.0,0.0,1
829501,3,1,3034,3,40.0,1,1309.0,0.0,0.0,0.0,0.0,0
829701,0,1,3035,3,21.0,1,5.0,0.0,0.0,22.0,639.0,0
829801,3,2,3036,3,12.0,1,0.0,0.0,0.0,0.0,0.0,1
830001,2,1,869,0,27.0,1,0.0,0.0,0.0,1866.0,676.0,1
830101,2,1,870,3,28.0,1,1722.0,5063.0,0.0,87.0,920.0,0
830201,1,1,5055,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1
830202,1,1,3037,3,17.0,1,4.0,0.0,867.0,0.0,0.0,0
830301,3,1,3038,1,23.0,1,218.0,0.0,2267.0,497.0,0.0,0
830601,1,1,5070,3,6.0,1,0.0,0.0,0.0,0.0,0.0,1
830602,1,2,5070,2,29.0,1,0.0,0.0,0.0,0.0,0.0,1
830603,1,1,5070,0,41.0,1,836.0,0.0,0.0,0.0,49.0,0
830701,2,1,6,1,27.0,2,0.0,1337.0,1929.0,0.0,0.0,1
830702,2,2,6,3,34.0,1,0.0,0.0,0.0,0.0,0.0,1
831001,2,2,2044,1,36.0,1,0.0,0.0,0.0,0.0,0.0,1
831301,1,1,5057,3,30.0,1,467.0,0.0,0.0,0.0,287.0,0
831401,2,1,1248,3,30.0,1,0.0,640.0,0.0,31.0,6201.0,0
831402,0,1,1248,1,29.0,2,0.0,2949.0,0.0,2.0,654.0,1
831501,1,1,3042,3,21.0,1,380.0,177.0,161.0,0.0,85.0,0
831601,1,1,3206,1,21.0,1,532.0,4.0,37.0,1.0,0.0,0
831701,1,1,3208,1,18.0,1,2.0,83.0,576.0,37.0,0.0,0
831801,3,2,3210,3,11.0,1,0.0,0.0,0.0,0.0,0.0,1
831802,3,1,3210,3,65.0,1,1399.0,0.0,0.0,0.0,0.0,0
831803,3,1,3210,1,25.0,1,149.0,0.0,194.0,731.0,0.0,0
831804,3,2,3210,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1
831901,1,1,3212,3,24.0,1,0.0,0.0,729.0,0.0,75.0,0
832001,1,2,5072,2,19.0,1,0.0,0.0,0.0,0.0,0.0,1
832101,1,1,3214,3,23.0,1,0.0,0.0,0.0,0.0,693.0,0
832201,2,1,0,2,45.0,2,0.0,49.0,0.0,4864.0,3902.0,0
832202,0,2,920,1,52.0,1,0.0,0.0,0.0,0.0,0.0,1
832301,1,1,2045,2,55.0,1,0.0,465.0,277.0,48.0,0.0,1
832401,1,2,5074,2,24.0,1,0.0,0.0,0.0,0.0,0.0,0
832601,1,1,5075,3,31.0,1,773.0,0.0,0.0,0.0,1.0,0
832801,1,2,5078,3,18.0,1,0.0,0.0,0.0,0.0,0.0,0
832901,1,2,5080,3,22.0,1,0.0,0.0,0.0,0.0,0.0,0
833001,1,1,3047,3,39.0,1,799.0,0.0,0.0,4.0,0.0,0
833201,1,2,5081,2,19.0,1,0.0,0.0,0.0,0.0,0.0,1
833301,2,1,921,1,33.0,1,988.0,0.0,0.0,2274.0,3098.0,0
833401,1,2,5083,2,14.0,1,0.0,0.0,0.0,0.0,0.0,1
833501,3,1,2027,3,30.0,1,697.0,0.0,602.0,0.0,0.0,0
833601,3,2,2047,3,30.0,1,0.0,0.0,0.0,0.0,0.0,1
833801,3,2,3217,3,21.0,1,0.0,0.0,0.0,0.0,0.0,1
833802,3,1,3217,3,45.0,1,506.0,0.0,2.0,829.0,0.0,0
833803,3,2,3217,3,17.0,1,0.0,0.0,0.0,0.0,0.0,1
833901,2,1,1250,3,39.0,1,0.0,261.0,0.0,1831.0,1797.0,0
833902,2,0,1250,3,22.0,1,0.0,3716.0,0.0,1098.0,2065.0,0
834101,1,1,3049,3,37.0,1,477.0,0.0,167.0,0.0,46.0,0
834201,2,1,2049,3,48.0,1,0.0,0.0,0.0,408.0,293.0,1
834202,2,2,2049,3,33.0,1,0.0,0.0,0.0,0.0,0.0,1
834203,2,1,2049,1,37.0,1,0.0,2215.0,2.0,1294.0,274.0,0
834301,1,1,3219,3,27.0,1,1403.0,169.0,1081.0,0.0,0.0,0
834401,3,2,1251,3,29.0,1,0.0,0.0,0.0,0.0,0.0,1
834402,3,1,1251,3,38.0,1,30.0,434.0,117.0,372.0,0.0,1
834403,3,2,1251,3,16.0,1,0.0,0.0,0.0,0.0,0.0,1
834501,1,1,3051,2,18.0,1,0.0,0.0,1792.0,16.0,248.0,0
834601,1,1,3221,3,27.0,1,41.0,23.0,63.0,0.0,647.0,0
834801,3,2,2029,3,47.0,1,0.0,0.0,0.0,0.0,0.0,1
835401,2,2,485,3,15.0,1,0.0,0.0,0.0,0.0,0.0,1
835402,2,2,485,3,13.0,1,0.0,0.0,0.0,0.0,0.0,1
835601,1,2,5086,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
836001,2,2,486,3,17.0,1,0.0,0.0,0.0,0.0,0.0,1
836002,2,2,486,3,31.0,1,0.0,0.0,0.0,0.0,0.0,1
836201,1,1,3224,3,19.0,1,49.0,680.0,0.0,0.0,46.0,1
836301,2,1,7,1,25.0,1,0.0,1673.0,0.0,642.0,612.0,0
836302,2,1,7,3,26.0,1,0.0,690.0,1.0,1030.0,2273.0,0
836501,1,2,5087,1,25.0,1,0.0,0.0,0.0,0.0,0.0,1
836601,1,1,5088,3,2.0,1,0.0,0.0,0.0,0.0,0.0,0
836602,1,1,0,3,7.0,1,0.0,0.0,0.0,0.0,0.0,0
836603,1,2,5088,3,2.0,1,0.0,0.0,0.0,0.0,0.0,1
836604,1,1,5088,3,19.0,1,0.0,0.0,0.0,0.0,616.0,0
836605,1,0,5088,3,1.0,1,0.0,0.0,0.0,0.0,0.0,0
836801,1,2,5090,3,4.0,1,0.0,0.0,0.0,0.0,0.0,1
836802,1,1,3225,1,49.0,1,336.0,64.0,377.0,0.0,0.0,1
836901,3,2,3054,3,61.0,1,0.0,0.0,0.0,0.0,0.0,1
836902,3,1,2050,3,57.0,2,435.0,22.0,1435.0,4.0,0.0,1
837101,1,1,3056,1,52.0,1,0.0,0.0,638.0,115.0,0.0,1
837301,1,1,3058,3,22.0,1,1.0,2.0,243.0,0.0,484.0,0
837401,2,2,0,1,37.0,1,0.0,0.0,0.0,0.0,0.0,1
837501,1,1,0,2,15.0,1,64.0,0.0,0.0,0.0,640.0,1
837601,3,2,3059,3,28.0,1,0.0,0.0,0.0,0.0,0.0,1
837701,3,1,2033,3,40.0,1,963.0,14.0,320.0,1.0,0.0,0
837801,1,1,3060,3,13.0,1,0.0,0.0,505.0,2810.0,9.0,0
837901,1,1,3062,3,24.0,1,462.0,0.0,0.0,0.0,240.0,0
838001,1,2,5092,2,25.0,1,0.0,0.0,0.0,0.0,0.0,1
838101,1,1,2052,3,25.0,1,0.0,0.0,0.0,788.0,3.0,0
838201,2,1,873,3,43.0,1,0.0,7269.0,0.0,2750.0,2367.0,0
838301,1,2,5093,3,46.0,1,0.0,0.0,0.0,0.0,0.0,0
838302,1,2,5093,3,3.0,1,0.0,0.0,0.0,0.0,0.0,0
838303,1,1,5093,3,3.0,1,0.0,0.0,0.0,0.0,0.0,1
838304,1,2,5093,3,3.0,1,0.0,0.0,0.0,0.0,0.0,1
838305,1,1,5093,3,8.0,0,0.0,0.0,0.0,0.0,0.0,0
838306,1,1,5093,3,57.0,1,0.0,839.0,1.0,0.0,2.0,1
838307,1,1,5093,3,11.0,1,0.0,0.0,0.0,0.0,0.0,0
838401,1,1,3227,3,20.0,1,0.0,0.0,0.0,1535.0,0.0,0
838601,1,1,5094,1,27.0,1,0.0,1283.0,0.0,2256.0,0.0,0
838801,1,1,3230,3,20.0,1,781.0,0.0,33.0,0.0,0.0,1
839001,1,2,5098,2,14.0,1,0.0,0.0,0.0,0.0,0.0,1
839201,1,1,3064,2,24.0,1,86.0,669.0,1.0,0.0,0.0,0
839301,1,1,3231,3,21.0,1,163.0,146.0,54.0,245.0,95.0,0
839401,2,1,423,1,33.0,2,9.0,1365.0,0.0,5577.0,1483.0,0
839501,2,1,1271,3,32.0,1,0.0,13.0,0.0,2148.0,319.0,0
839701,1,1,5099,2,22.0,1,2.0,104.0,404.0,0.0,0.0,1
839801,2,2,487,3,15.0,1,0.0,0.0,0.0,0.0,0.0,1
839802,2,2,487,0,41.0,1,0.0,0.0,0.0,0.0,0.0,1
840101,2,2,922,1,31.0,1,0.0,0.0,0.0,0.0,0.0,1
840301,2,2,923,1,35.0,1,0.0,0.0,0.0,0.0,0.0,1
840401,1,2,5063,3,48.0,1,0.0,0.0,0.0,0.0,0.0,1
840402,1,2,5063,3,15.0,1,0.0,0.0,0.0,0.0,0.0,1
840501,1,1,5100,3,37.0,1,0.0,0.0,1025.0,0.0,0.0,1
840601,3,1,1257,3,21.0,1,1214.0,179.0,566.0,0.0,619.0,0
840701,1,1,3068,3,34.0,1,44.0,1290.0,51.0,0.0,9.0,0
840901,1,2,5102,3,19.0,1,0.0,0.0,0.0,0.0,0.0,0
841001,1,1,3071,3,52.0,1,289.0,302.0,0.0,112.0,0.0,0
841101,1,1,3233,3,15.0,1,0.0,3137.0,0.0,0.0,0.0,1
841401,1,1,5103,3,24.0,1,0.0,171.0,591.0,22.0,0.0,0
841601,1,1,2055,3,45.0,1,0.0,0.0,635.0,2.0,0.0,1
841801,2,2,488,1,13.0,1,0.0,0.0,0.0,0.0,0.0,1
841802,2,1,488,3,18.0,1,0.0,0.0,0.0,206.0,2684.0,0
841901,1,1,3074,3,19.0,1,0.0,168.0,481.0,0.0,0.0,1
841902,1,2,5066,3,20.0,1,0.0,0.0,0.0,0.0,0.0,1
842001,1,1,2057,3,20.0,1,4210.0,4.0,0.0,58.0,0.0,0
842101,1,1,3075,3,27.0,1,1.0,30.0,739.0,0.0,33.0,1
842301,1,1,3078,3,22.0,1,0.0,0.0,6.0,0.0,733.0,0
842701,1,2,5105,2,17.0,1,0.0,0.0,0.0,0.0,0.0,0
842901,1,2,5071,1,23.0,1,0.0,0.0,0.0,0.0,0.0,1
843001,1,1,3080,3,29.0,1,324.0,0.0,546.0,0.0,0.0,0
843101,2,2,424,1,24.0,1,0.0,0.0,0.0,0.0,0.0,1
843102,2,0,424,1,26.0,1,1.0,4680.0,25.0,564.0,13.0,0
843201,1,2,5106,3,36.0,1,0.0,0.0,0.0,0.0,0.0,0
843301,1,1,3235,3,25.0,1,341.0,608.0,2.0,2.0,16.0,1
843701,1,1,0,2,36.0,1,52.0,0.0,132.0,334.0,176.0,0
843801,3,1,3083,3,32.0,1,725.0,0.0,1641.0,0.0,0.0,0
844101,1,2,5073,1,16.0,1,0.0,0.0,0.0,0.0,0.0,1
844201,3,1,2036,3,32.0,1,857.0,158.0,0.0,33.0,0.0,0
844401,1,1,3239,3,48.0,1,0.0,1570.0,1.0,0.0,2.0,0
844701,1,1,3240,3,25.0,1,1.0,0.0,1.0,14.0,1491.0,0
844801,2,2,426,1,46.0,1,0.0,0.0,0.0,0.0,0.0,1
844901,2,1,924,1,32.0,1,0.0,2154.0,0.0,9655.0,859.0,0
844902,2,1,924,3,50.0,1,0.0,3070.0,0.0,44.0,562.0,1
845101,3,1,3084,1,31.0,1,1997.0,0.0,0.0,0.0,0.0,0
845102,3,2,3084,3,27.0,1,0.0,0.0,0.0,0.0,0.0,1
845201,2,1,875,1,52.0,2,0.0,831.0,1536.0,0.0,7953.0,0
845202,2,2,875,3,34.0,1,0.0,0.0,0.0,0.0,0.0,1
845203,2,2,875,1,40.0,1,0.0,0.0,0.0,0.0,0.0,1
845204,2,1,875,3,36.0,1,0.0,1055.0,18.0,1669.0,49.0,1
845401,1,1,5076,3,19.0,1,112.0,0.0,265.0,396.0,0.0,0
845601,2,2,878,1,33.0,1,0.0,0.0,0.0,0.0,0.0,1
845701,1,1,3087,3,23.0,1,29.0,0.0,0.0,332.0,270.0,0
845801,2,1,925,1,57.0,1,0.0,4301.0,31.0,665.0,6329.0,0
845802,2,2,925,1,24.0,1,0.0,0.0,0.0,0.0,0.0,1
845803,2,2,925,1,19.0,1,0.0,0.0,0.0,0.0,0.0,1
845804,2,2,925,3,54.0,1,0.0,0.0,0.0,0.0,0.0,1
845805,2,1,925,3,28.0,1,1004.0,2423.0,0.0,0.0,17.0,1
845806,2,1,925,3,26.0,2,1.0,5610.0,0.0,5.0,119.0,1
845901,1,2,5077,2,43.0,1,0.0,0.0,0.0,0.0,0.0,0
846001,1,1,3088,3,39.0,1,0.0,21.0,63.0,677.0,0.0,0
846201,1,1,3090,3,21.0,1,32.0,640.0,0.0,0.0,0.0,1
846301,1,1,3094,1,24.0,1,0.0,0.0,608.0,37.0,0.0,0
846501,3,1,2038,3,35.0,1,0.0,0.0,0.0,0.0,0.0,0
846502,3,2,3243,3,61.0,1,0.0,0.0,0.0,0.0,0.0,1
846601,1,1,3245,3,21.0,1,0.0,5.0,0.0,687.0,10.0,0
846701,1,2,5109,1,14.0,1,0.0,0.0,0.0,0.0,0.0,1
846801,3,1,1273,1,38.0,1,1161.0,0.0,19.0,0.0,0.0,0
846901,1,2,5079,1,23.0,1,0.0,0.0,0.0,0.0,0.0,1
847001,2,0,879,1,31.0,2,8243.0,280.0,0.0,3220.0,2285.0,0
847101,2,1,2060,1,66.0,2,0.0,1828.0,1.0,1873.0,45.0,0
847201,1,2,5113,3,56.0,1,0.0,0.0,0.0,0.0,0.0,0
847401,1,0,3095,1,21.0,1,39.0,53.0,94.0,33.0,518.0,0
847501,2,1,489,1,49.0,1,0.0,2808.0,1083.0,110.0,1132.0,0
847502,2,1,489,1,21.0,1,2.0,4887.0,64.0,4952.0,1734.0,0
847601,3,1,1260,3,27.0,1,244.0,0.0,492.0,297.0,23.0,1
847701,1,1,3097,3,23.0,1,0.0,1.0,51.0,1711.0,219.0,0
847901,1,1,3247,3,27.0,0,0.0,0.0,0.0,716.0,0.0,0
848001,1,1,5115,3,49.0,1,188.0,0.0,143.0,1443.0,555.0,0
848002,1,1,5115,3,38.0,1,0.0,847.0,3.0,34.0,0.0,0
848101,2,2,490,3,60.0,1,0.0,0.0,0.0,0.0,0.0,1
848201,1,2,5082,1,47.0,1,0.0,0.0,0.0,0.0,0.0,0
848301,2,2,1262,3,29.0,2,0.0,0.0,0.0,0.0,0.0,1
848601,1,2,5085,3,19.0,1,0.0,0.0,0.0,0.0,0.0,1
848701,2,0,881,1,32.0,2,65.0,0.0,0.0,88.0,9811.0,0
848901,1,2,5117,2,22.0,1,0.0,0.0,0.0,0.0,0.0,1
849101,3,1,3099,1,35.0,1,319.0,0.0,6331.0,8.0,0.0,1
849201,1,1,3249,3,28.0,1,0.0,62.0,3.0,667.0,0.0,1
849301,1,2,5119,2,22.0,1,0.0,0.0,0.0,0.0,0.0,0
849401,3,1,2040,3,42.0,1,770.0,0.0,1301.0,0.0,0.0,1
849501,2,1,883,1,37.0,1,18.0,4754.0,1.0,1254.0,2.0,1
850001,3,1,3253,3,31.0,1,49.0,322.0,977.0,0.0,0.0,1
850201,3,1,1264,3,33.0,2,1264.0,1787.0,36.0,473.0,337.0,0
850301,2,1,428,3,48.0,1,3784.0,917.0,146.0,1770.0,880.0,0
850302,2,1,428,3,31.0,1,0.0,529.0,0.0,0.0,3884.0,0
850303,2,2,428,1,18.0,1,0.0,0.0,0.0,0.0,0.0,1
850401,1,1,3255,3,44.0,1,0.0,0.0,2036.0,2.0,1.0,1
850402,1,2,5120,1,22.0,1,0.0,0.0,0.0,0.0,0.0,1
850601,1,1,3258,3,18.0,1,490.0,0.0,54.0,195.0,0.0,0
850801,3,2,3260,3,48.0,1,0.0,0.0,0.0,0.0,0.0,1
850802,3,2,3260,3,2.0,1,0.0,0.0,0.0,0.0,0.0,1
850803,3,1,3260,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1
850901,1,1,5089,3,43.0,1,21.0,0.0,863.0,0.0,0.0,0
851101,1,1,5091,2,51.0,1,590.0,28.0,73.0,0.0,82.0,0
851201,1,1,3101,1,48.0,1,0.0,717.0,0.0,0.0,10.0,1
851401,3,0,3262,3,51.0,1,870.0,28.0,278.0,154.0,1288.0,0
851601,1,1,3266,3,20.0,1,0.0,0.0,0.0,327.0,0.0,1
852101,2,1,8,3,41.0,1,0.0,0.0,0.0,0.0,0.0,0
852201,1,1,3267,3,27.0,1,3.0,0.0,10.0,4.0,855.0,1
852301,2,1,927,1,56.0,1,53.0,3033.0,0.0,140.0,6102.0,0
852401,2,2,491,1,26.0,1,0.0,0.0,0.0,0.0,0.0,1
852801,1,1,5095,3,21.0,1,11.0,0.0,0.0,839.0,0.0,0
853001,3,1,3106,3,27.0,1,2502.0,0.0,44.0,23.0,29.0,0
853501,1,1,3108,1,23.0,1,348.0,210.0,0.0,0.0,1.0,0
853601,2,1,2063,1,28.0,1,0.0,101.0,0.0,0.0,12143.0,0
853701,3,2,3109,3,40.0,1,0.0,0.0,0.0,0.0,0.0,1
853702,3,1,3109,3,39.0,1,5327.0,0.0,290.0,0.0,0.0,0
853703,3,2,3109,3,16.0,0,0.0,0.0,0.0,0.0,0.0,1
853901,1,1,5101,3,20.0,1,59.0,29.0,27.0,0.0,0.0,0
854001,1,1,3112,3,24.0,1,686.0,0.0,13.0,0.0,0.0,0
854101,3,1,1276,3,45.0,2,1093.0,950.0,341.0,0.0,0.0,0
854102,3,1,1276,1,33.0,1,1914.0,5.0,0.0,0.0,228.0,1
854201,3,2,2042,3,19.0,1,0.0,0.0,0.0,0.0,0.0,0
854401,1,1,3114,3,15.0,1,114.0,161.0,22.0,419.0,0.0,0
854501,1,1,3270,3,18.0,1,0.0,0.0,7.0,717.0,0.0,0
854801,1,1,3273,3,21.0,1,129.0,106.0,280.0,183.0,18.0,0
854901,3,2,3116,3,37.0,1,0.0,0.0,0.0,0.0,0.0,1
855101,2,1,1266,3,53.0,1,0.0,847.0,0.0,630.0,2060.0,0
855201,3,1,2043,3,19.0,1,0.0,0.0,0.0,0.0,0.0,0
855202,3,1,3274,3,17.0,1,387.0,0.0,28.0,2183.0,0.0,0
855401,1,1,2046,2,58.0,1,487.0,0.0,195.0,0.0,7.0,1
855601,2,1,432,3,18.0,1,0.0,1878.0,0.0,18572.0,10028.0,0
855602,2,1,432,1,25.0,2,0.0,3978.0,0.0,266.0,597.0,1
855701,2,2,492,3,39.0,1,0.0,0.0,0.0,0.0,0.0,1
855702,2,2,492,1,40.0,1,0.0,0.0,0.0,0.0,0.0,1
855901,3,1,2048,3,27.0,2,3.0,952.0,208.0,951.0,0.0,0
855902,3,1,3276,3,3.0,1,0.0,0.0,0.0,0.0,0.0,1
855903,3,2,3276,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1
856001,1,2,5127,1,18.0,1,0.0,0.0,0.0,0.0,0.0,1
856101,1,2,5104,2,29.0,1,0.0,0.0,0.0,0.0,0.0,0
856601,1,1,5129,3,22.0,1,3.0,214.0,0.0,0.0,591.0,0
856901,2,1,131,3,34.0,1,0.0,3636.0,0.0,70.0,27.0,1
857001,1,2,5107,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0
857101,3,1,3119,3,26.0,1,5757.0,0.0,206.0,0.0,0.0,0
857201,2,1,132,3,33.0,1,0.0,739.0,0.0,140.0,6901.0,0
857301,1,1,3121,3,34.0,0,10.0,4.0,1.0,0.0,791.0,1
857302,1,2,5108,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1
857401,3,2,3123,3,40.0,1,0.0,0.0,0.0,0.0,0.0,1
857402,3,0,1268,0,53.0,1,1042.0,0.0,2.0,1.0,11.0,0
857403,3,2,3123,3,8.0,1,0.0,0.0,0.0,0.0,0.0,1
857404,3,1,3123,3,54.0,1,1763.0,0.0,11.0,0.0,0.0,0
857405,3,2,3123,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1
857701,3,2,3125,3,56.0,1,0.0,0.0,0.0,0.0,0.0,1
858001,1,1,5110,2,21.0,1,4.0,3.0,149.0,17.0,442.0,0
858101,2,2,928,3,25.0,2,0.0,0.0,0.0,0.0,0.0,1
858102,2,2,928,3,33.0,1,0.0,0.0,0.0,0.0,0.0,1
858401,1,1,3127,3,22.0,1,4.0,0.0,72.0,21.0,600.0,0
858501,3,1,1270,3,50.0,1,748.0,164.0,269.0,0.0,0.0,0
858601,3,1,2051,1,24.0,1,0.0,0.0,396.0,256.0,1482.0,0
858701,0,1,3280,3,25.0,1,637.0,0.0,89.0,312.0,2.0,0
858801,3,2,2067,3,59.0,1,0.0,0.0,0.0,0.0,0.0,1
858901,2,1,1278,1,26.0,1,6.0,728.0,0.0,1273.0,1116.0,0
859201,2,1,1280,3,19.0,1,0.0,1406.0,0.0,4199.0,2123.0,0
859401,1,1,5114,3,37.0,1,210.0,3.0,601.0,1.0,68.0,0
859501,3,2,2053,3,22.0,1,0.0,0.0,0.0,0.0,0.0,1
859601,2,2,885,3,44.0,1,0.0,0.0,0.0,0.0,0.0,1
859602,2,2,885,1,25.0,1,0.0,0.0,0.0,0.0,0.0,1
859701,1,2,5116,3,23.0,1,0.0,0.0,0.0,0.0,0.0,1
859801,1,1,5132,1,6.0,0,0.0,0.0,0.0,0.0,0.0,1
859802,1,2,5132,2,39.0,1,0.0,0.0,0.0,0.0,0.0,1
859803,1,1,0,1,26.0,1,12.0,71.0,0.0,103.0,624.0,0
859901,1,1,5118,1,14.0,1,547.0,145.0,5.0,0.0,9.0,0
860201,1,2,5135,3,3.0,1,0.0,0.0,0.0,0.0,0.0,0
860202,1,1,5135,2,21.0,0,10.0,1028.0,3.0,2519.0,0.0,0
860203,1,2,5135,0,24.0,0,0.0,0.0,0.0,0.0,0.0,0
860301,1,2,0,2,18.0,1,0.0,0.0,0.0,0.0,0.0,0
860401,3,1,3282,0,37.0,1,50.0,0.0,343.0,2205.0,0.0,0
860402,3,2,3282,3,21.0,1,0.0,0.0,0.0,0.0,0.0,1
860501,2,1,929,3,67.0,1,0.0,82.0,0.0,2279.0,293.0,0
860502,2,2,0,3,28.0,1,0.0,0.0,0.0,0.0,0.0,1
860503,2,2,929,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1
860504,2,1,929,3,26.0,1,0.0,226.0,0.0,436.0,4051.0,0
860505,2,2,929,1,33.0,1,0.0,0.0,0.0,0.0,0.0,1
860601,1,2,5121,3,18.0,1,0.0,0.0,0.0,0.0,0.0,0
860602,1,1,3129,3,24.0,1,13.0,221.0,0.0,1154.0,0.0,0
860603,1,1,2069,3,26.0,1,0.0,0.0,148.0,551.0,89.0,0
860701,1,1,5122,2,21.0,1,0.0,2202.0,9.0,71.0,100.0,1
860901,1,1,2071,3,27.0,1,0.0,0.0,2.0,994.0,0.0,0
861001,1,2,5137,2,15.0,1,0.0,0.0,0.0,0.0,0.0,1
861101,1,1,3284,1,24.0,1,2.0,644.0,0.0,0.0,0.0,0
861201,0,1,5139,3,31.0,1,4.0,9.0,870.0,0.0,0.0,0
861301,1,1,5123,3,10.0,1,0.0,0.0,0.0,0.0,0.0,1
861401,1,1,5143,3,23.0,1,4.0,3.0,1785.0,0.0,0.0,1
861501,1,1,2073,1,50.0,1,0.0,0.0,117.0,712.0,0.0,1
861502,1,2,5124,1,13.0,1,0.0,0.0,0.0,0.0,0.0,1
861601,3,1,3286,3,43.0,1,27.0,0.0,797.0,830.0,161.0,0
861602,3,2,3286,1,20.0,1,0.0,0.0,0.0,0.0,0.0,1
861701,1,1,3287,3,21.0,1,11.0,1475.0,0.0,0.0,0.0,1
861801,2,1,493,1,18.0,1,0.0,694.0,0.0,0.0,1370.0,0
861802,2,2,493,3,16.0,1,0.0,0.0,0.0,0.0,0.0,1
861901,2,1,2075,3,47.0,1,187.0,268.0,977.0,3441.0,236.0,0
862001,3,1,3131,3,35.0,2,1234.0,35.0,7.0,0.0,0.0,0
862301,1,1,0,3,15.0,1,9.0,731.0,85.0,0.0,537.0,0
862401,1,1,3136,3,46.0,1,135.0,0.0,0.0,0.0,928.0,0
862402,1,2,5126,3,6.0,0,0.0,0.0,0.0,0.0,0.0,0
862601,1,1,3290,3,26.0,1,1.0,0.0,1.0,15.0,854.0,0
862801,1,1,3139,2,49.0,1,0.0,18.0,0.0,0.0,686.0,0
862901,1,2,5128,3,28.0,1,0.0,0.0,0.0,0.0,0.0,1
863101,3,2,2054,3,37.0,1,0.0,0.0,0.0,0.0,0.0,0
863301,1,1,3140,3,17.0,1,2.0,33.0,97.0,553.0,0.0,0
863401,1,1,5130,3,38.0,1,1739.0,0.0,0.0,83.0,0.0,0
863501,1,1,2056,3,18.0,1,224.0,0.0,0.0,0.0,1384.0,0
863601,3,2,3293,3,55.0,1,0.0,0.0,0.0,0.0,0.0,1
863701,0,2,3295,3,28.0,1,0.0,0.0,0.0,0.0,0.0,1
863702,3,1,3295,3,25.0,1,987.0,0.0,6221.0,141.0,0.0,1
863703,3,1,2058,3,17.0,0,330.0,1.0,967.0,0.0,0.0,0
863801,1,2,5145,3,22.0,1,0.0,0.0,0.0,0.0,0.0,0
863802,1,1,5145,3,4.0,1,0.0,0.0,0.0,0.0,0.0,1
863803,1,1,5145,1,3.0,1,0.0,0.0,0.0,0.0,0.0,1
863901,3,2,2077,3,21.0,1,0.0,0.0,0.0,0.0,0.0,0
863902,3,1,1272,3,24.0,1,1455.0,2207.0,163.0,2354.0,0.0,0
864001,1,1,3142,0,50.0,1,133.0,0.0,525.0,0.0,31.0,0
864101,3,1,3144,3,3.0,1,0.0,0.0,0.0,0.0,0.0,1
864102,3,1,3144,3,19.0,1,1146.0,0.0,3.0,0.0,0.0,0
864103,3,2,3144,3,22.0,1,0.0,0.0,0.0,0.0,0.0,1
